timestamp,profile,fail_safe,aqi,pm2_5,pm10,fan_speed_reported,fan_speed_ai_applied,fan_speed_ai_target,room_temp_c,room_humidity_pct,outside_temp_c,outside_humidity_pct,cmd_seq,last_cmd_ms
2026-02-14T19:57:17.957076+00:00,aggressive,0,1,8.37,12.61,40,40,40,29.9,71.2,26.96,80,197,6286754
2026-02-14T19:57:22.997459+00:00,aggressive,0,1,8.37,12.61,40,40,40,29.9,71.4,26.96,80,197,6286754
2026-02-14T19:57:43.649604+00:00,aggressive,0,1,8.37,12.61,40,40,40,29.9,71.5,26.96,80,197,6286754
2026-02-14T19:57:58.310735+00:00,aggressive,0,1,8.37,12.61,40,40,40,30.0,71.5,26.96,80,197,6286754
2026-02-14T19:58:02.077442+00:00,aggressive,0,1,8.37,12.61,40,40,40,30.0,71.7,26.96,80,197,6286754
2026-02-14T19:58:11.060822+00:00,aggressive,0,1,8.37,12.61,40,40,40,30.0,71.6,26.96,80,197,6286754
2026-02-14T19:58:34.258356+00:00,aggressive,0,1,8.37,12.61,40,40,40,30.0,71.8,26.96,80,197,6286754
2026-02-14T19:59:16.025099+00:00,aggressive,0,1,8.37,12.61,40,40,40,30.1,71.7,26.96,80,197,6286754
2026-02-14T20:00:34.000683+00:00,aggressive,0,1,8.37,12.61,40,40,40,30.1,71.9,26.96,80,197,6286754
2026-02-14T20:00:53.594594+00:00,aggressive,0,1,8.37,12.61,40,40,40,30.3,72.1,26.96,80,197,6286754
2026-02-14T20:00:59.070929+00:00,aggressive,0,1,8.37,12.61,40,40,40,30.3,72.1,26.96,80,197,6286754
2026-02-14T20:01:21.581208+00:00,aggressive,0,1,8.37,12.61,40,40,40,30.3,72.2,26.96,80,197,6286754
2026-02-14T20:01:32.276494+00:00,aggressive,0,1,8.37,12.61,40,40,40,30.4,72.3,26.96,80,197,6286754
2026-02-14T20:01:40.568826+00:00,aggressive,0,1,8.37,12.61,40,40,40,30.4,72.3,26.96,80,197,6286754
2026-02-14T20:01:47.105969+00:00,aggressive,0,1,8.37,12.61,40,40,40,30.4,72.3,26.96,80,197,6286754
2026-02-14T20:02:00.090478+00:00,aggressive,0,1,8.37,12.61,40,40,40,30.5,72.3,26.96,80,197,6286754
2026-02-14T20:02:23.475359+00:00,aggressive,0,1,8.37,12.61,40,40,40,30.5,72.3,26.96,80,197,6286754
2026-02-14T20:02:35.095286+00:00,aggressive,0,1,8.37,12.61,40,40,40,30.5,72.3,26.96,80,197,6286754
2026-02-14T20:02:49.829976+00:00,aggressive,0,1,8.37,12.61,40,40,40,30.5,72.3,26.96,80,197,6286754
2026-02-14T20:04:05.493450+00:00,aggressive,0,1,8.37,12.61,40,40,40,30.5,71.5,26.96,80,197,6286754
2026-02-14T20:04:30.653357+00:00,aggressive,0,1,8.37,12.61,40,40,40,30.5,68.4,26.96,80,197,6286754
2026-02-14T20:04:35.190940+00:00,aggressive,0,1,8.37,12.61,40,40,40,30.4,67.7,26.96,80,197,6286754
2026-02-14T20:04:52.651336+00:00,aggressive,0,1,8.37,12.61,40,40,40,30.3,67.2,26.96,80,197,6286754
2026-02-14T20:06:04.013890+00:00,aggressive,1,1,8.37,12.61,40,40,41,30.2,66.9,26.96,80,197,6286754
2026-02-14T20:06:26.075614+00:00,aggressive,0,1,8.37,12.61,40,40,40,29.9,68.8,26.96,80,197,6286754
2026-02-14T20:06:35.993138+00:00,aggressive,0,1,8.37,12.61,40,40,40,29.8,69.7,26.96,80,197,6286754
2026-02-14T20:06:48.986111+00:00,aggressive,0,1,8.37,12.61,40,40,40,29.8,70.3,26.96,80,197,6286754
2026-02-14T20:07:14.855147+00:00,aggressive,0,1,8.37,12.61,40,40,40,29.8,70.5,26.96,80,197,6286754
2026-02-14T20:07:26.059630+00:00,aggressive,0,1,8.37,12.61,40,40,40,29.8,70.7,26.96,83,197,6286754
2026-02-14T20:07:35.957467+00:00,aggressive,0,1,8.37,12.61,40,40,40,29.8,70.8,26.96,83,197,6286754
2026-02-14T20:08:03.602539+00:00,aggressive,0,1,8.37,12.61,40,40,40,29.8,70.8,26.96,83,197,6286754
2026-02-14T20:08:11.966234+00:00,aggressive,0,1,8.37,12.61,40,40,40,29.9,71.0,26.96,83,197,6286754
2026-02-14T20:08:23.989684+00:00,aggressive,0,1,8.37,12.61,40,40,40,29.9,71.1,26.96,83,197,6286754
2026-02-14T20:08:52.004084+00:00,aggressive,0,1,8.37,12.61,40,40,40,29.9,71.3,26.96,83,197,6286754
2026-02-14T20:09:00.020116+00:00,aggressive,0,1,8.37,12.61,40,40,40,29.9,71.3,26.96,83,197,6286754
2026-02-14T20:09:11.956127+00:00,aggressive,0,1,8.37,12.61,40,40,40,29.9,71.3,26.96,83,197,6286754
2026-02-14T20:10:02.991622+00:00,aggressive,0,1,8.37,12.61,40,40,40,30.0,71.5,26.96,83,197,6286754
2026-02-14T20:10:23.112375+00:00,aggressive,0,1,8.37,12.61,40,40,40,30.0,71.8,26.96,83,197,6286754
2026-02-14T20:10:35.962824+00:00,aggressive,0,1,8.37,12.61,40,40,40,30.1,71.9,26.96,83,197,6286754
2026-02-14T20:10:52.045293+00:00,aggressive,0,1,8.37,12.61,40,40,40,30.1,71.9,26.96,83,197,6286754
2026-02-14T20:11:45.385912+00:00,aggressive,0,1,8.37,12.61,40,40,40,30.1,72.0,26.96,83,197,6286754
2026-02-14T20:12:30.884159+00:00,aggressive,0,1,8.37,12.61,40,40,40,30.2,72.1,26.96,83,197,6286754
2026-02-14T20:12:50.682671+00:00,aggressive,0,1,8.37,12.61,40,40,40,30.3,72.3,25.96,83,197,6286754
2026-02-14T20:13:00.021581+00:00,aggressive,0,1,8.37,12.61,40,40,40,30.3,72.3,25.96,83,197,6286754
2026-02-14T20:13:18.992480+00:00,aggressive,0,1,8.37,12.61,40,40,40,30.3,72.3,25.96,83,197,6286754
2026-02-14T20:13:33.945692+00:00,aggressive,0,1,8.37,12.61,40,40,40,30.4,72.4,25.96,83,197,6286754
2026-02-14T20:13:36.010639+00:00,aggressive,0,1,8.37,12.61,40,40,40,30.4,72.4,25.96,83,197,6286754
2026-02-14T20:13:47.987833+00:00,aggressive,0,1,8.37,12.61,40,40,40,30.4,72.4,25.96,83,197,6286754
2026-02-14T20:14:05.406006+00:00,aggressive,0,1,8.37,12.61,40,40,40,30.4,72.4,25.96,83,197,6286754
2026-02-14T20:14:29.461217+00:00,aggressive,0,1,8.37,12.61,40,40,40,30.5,72.4,25.96,83,197,6286754
2026-02-14T20:14:35.969853+00:00,aggressive,0,1,8.37,12.61,40,40,40,30.5,72.5,25.96,83,197,6286754
2026-02-14T20:14:53.859620+00:00,aggressive,0,1,8.37,12.61,40,40,40,30.5,72.6,25.96,83,197,6286754
2026-02-14T20:16:07.303022+00:00,aggressive,0,1,8.37,12.61,40,40,40,30.5,71.6,25.96,83,197,6286754
2026-02-14T20:16:31.551413+00:00,aggressive,0,1,8.37,12.61,40,40,40,30.5,68.6,25.96,83,197,6286754
2026-02-14T20:16:35.972421+00:00,aggressive,0,1,8.37,12.61,40,40,40,30.4,67.9,25.96,83,197,6286754
2026-02-14T20:16:54.853966+00:00,aggressive,0,1,8.37,12.61,40,40,40,30.3,67.5,25.96,83,197,6286754
2026-02-14T20:17:16.299762+00:00,aggressive,0,1,8.37,12.61,40,40,40,30.2,67.1,25.96,83,197,6286754
2026-02-14T20:17:23.964976+00:00,aggressive,0,1,8.37,12.61,40,40,40,30.1,66.5,25.96,83,197,6286754
2026-02-14T20:17:40.831661+00:00,aggressive,0,1,8.37,12.61,40,40,40,30.1,66.2,25.96,83,197,6286754
2026-02-14T20:17:56.572907+00:00,aggressive,0,1,8.37,12.61,40,40,40,30.0,66.0,25.96,83,197,6286754
2026-02-14T20:17:59.963659+00:00,aggressive,0,1,8.37,12.61,40,40,40,29.9,67.6,25.96,83,197,6286754
2026-02-14T20:18:11.962281+00:00,aggressive,0,1,8.37,12.61,40,40,40,29.9,68.8,25.96,83,197,6286754
2026-02-14T20:18:30.744629+00:00,aggressive,0,1,8.37,12.61,40,40,40,29.8,69.6,25.96,83,197,6286754
2026-02-14T20:19:35.046923+00:00,aggressive,0,1,8.37,12.61,40,40,40,29.8,70.0,25.96,83,197,6286754
2026-02-14T20:19:48.333414+00:00,aggressive,0,1,8.37,12.61,40,40,40,29.8,70.9,25.96,83,197,6286754
2026-02-14T20:19:59.959331+00:00,aggressive,0,1,8.37,12.61,40,40,40,29.8,71.2,25.96,83,197,6286754
2026-02-14T20:20:11.956797+00:00,aggressive,0,1,8.37,12.61,40,40,40,29.9,71.1,25.96,83,197,6286754
2026-02-14T20:20:42.640595+00:00,aggressive,0,1,8.37,12.61,40,40,40,29.9,71.3,25.96,83,197,6286754
2026-02-14T20:20:47.985031+00:00,aggressive,0,1,8.37,12.61,40,40,40,29.9,71.5,25.96,83,197,6286754
2026-02-14T20:20:59.946376+00:00,aggressive,0,1,8.37,12.61,40,40,40,29.9,71.6,25.96,83,197,6286754
2026-02-14T20:22:16.589381+00:00,aggressive,0,1,8.37,12.61,40,40,40,29.9,71.6,25.96,83,197,6286754
2026-02-14T20:22:33.578373+00:00,aggressive,0,1,8.37,12.61,40,40,40,30.0,71.9,25.96,83,197,6286754
2026-02-14T20:22:35.933431+00:00,aggressive,0,1,8.37,12.61,40,40,40,30.1,72.0,25.96,83,197,6286754
2026-02-14T20:22:48.326267+00:00,aggressive,0,1,8.37,12.61,40,40,40,30.1,72.1,25.96,83,197,6286754
2026-02-14T20:23:04.166742+00:00,aggressive,0,1,8.37,12.61,40,40,40,30.1,72.1,25.96,83,197,6286754
2026-02-14T20:23:32.109671+00:00,aggressive,0,1,8.37,12.61,40,40,40,30.1,72.1,25.96,83,197,6286754
2026-02-14T20:23:35.959413+00:00,aggressive,0,1,8.37,12.61,40,40,40,30.2,72.3,25.96,83,197,6286754
2026-02-14T20:23:51.220958+00:00,aggressive,0,1,8.37,12.61,40,40,40,30.2,72.3,25.96,83,197,6286754
2026-02-14T20:24:20.480609+00:00,aggressive,0,1,8.37,12.61,40,40,40,30.2,72.3,25.96,83,197,6286754
2026-02-14T20:24:23.942634+00:00,aggressive,0,1,8.37,12.61,40,40,40,30.3,72.4,25.96,83,197,6286754
2026-02-14T20:24:41.650853+00:00,aggressive,0,1,8.37,12.61,40,40,40,30.3,72.4,25.96,83,197,6286754
2026-02-14T20:24:57.599279+00:00,aggressive,0,1,8.37,12.61,40,40,40,30.3,72.4,25.96,83,197,6286754
2026-02-14T20:24:59.944353+00:00,aggressive,0,1,8.37,12.61,40,40,40,30.3,72.5,25.96,83,197,6286754
2026-02-14T20:25:11.937247+00:00,aggressive,0,1,8.37,12.61,40,40,40,30.4,72.5,25.96,83,197,6286754
2026-02-14T20:25:27.577289+00:00,aggressive,0,1,8.37,12.61,40,40,40,30.4,72.6,25.96,83,197,6286754
2026-02-14T20:25:47.551992+00:00,aggressive,0,1,8.37,12.61,40,40,40,30.4,72.6,25.96,83,197,6286754
2026-02-14T20:25:59.943587+00:00,aggressive,0,1,8.37,12.61,40,40,40,30.4,72.7,25.96,83,197,6286754
2026-02-14T20:26:15.358172+00:00,aggressive,0,1,8.37,12.61,40,40,40,30.5,72.7,25.96,83,197,6286754
2026-02-14T20:26:34.876693+00:00,aggressive,0,1,8.37,12.61,40,40,40,30.5,72.6,25.96,83,197,6286754
2026-02-14T20:26:36.962184+00:00,aggressive,0,1,8.37,12.61,40,40,40,30.5,72.7,25.96,83,197,6286754
2026-02-14T20:26:50.145214+00:00,aggressive,0,1,8.37,12.61,40,40,40,30.5,72.6,25.96,83,197,6286754
2026-02-14T20:27:03.888729+00:00,aggressive,0,1,8.37,12.61,40,40,40,30.6,71.7,25.96,83,197,6286754
2026-02-14T20:27:27.722202+00:00,aggressive,0,1,8.37,12.61,40,40,40,30.6,71.8,25.96,83,197,6286754
2026-02-14T20:27:36.966002+00:00,aggressive,0,1,8.37,12.61,40,40,40,30.6,69.9,25.96,83,197,6286754
2026-02-14T20:27:52.829377+00:00,aggressive,0,1,8.37,12.61,40,40,40,30.5,69.5,25.96,83,197,6286754
2026-02-14T20:28:17.046639+00:00,aggressive,0,1,8.37,12.61,40,40,40,30.5,69.1,25.96,83,197,6286754
2026-02-14T20:28:24.003685+00:00,aggressive,0,1,8.37,12.61,40,40,40,30.4,68.6,25.96,83,197,6286754
2026-02-14T20:28:39.984757+00:00,aggressive,0,1,8.37,12.61,40,40,40,30.4,68.2,25.96,83,197,6286754
2026-02-14T20:29:53.757533+00:00,aggressive,0,1,8.37,12.61,40,40,40,30.3,67.7,25.96,83,197,6286754
2026-02-14T20:31:06.203647+00:00,aggressive,0,1,8.37,12.61,40,40,40,29.9,67.7,25.96,83,197,6286754
2026-02-14T20:31:22.263224+00:00,aggressive,0,1,8.37,12.61,40,40,40,29.8,70.8,25.96,83,197,6286754
2026-02-14T20:31:24.012515+00:00,aggressive,0,1,8.37,12.61,40,40,40,29.8,70.9,25.96,83,197,6286754
2026-02-14T20:31:35.990402+00:00,aggressive,0,1,8.37,12.61,40,40,40,29.8,71.0,25.96,83,197,6286754
2026-02-14T20:31:52.437689+00:00,aggressive,0,1,8.37,12.61,40,40,40,29.8,71.2,25.96,83,197,6286754
2026-02-14T20:32:15.189710+00:00,aggressive,0,1,8.37,12.61,40,40,40,29.8,71.3,25.96,83,197,6286754
2026-02-14T20:32:24.028802+00:00,aggressive,0,1,8.37,12.61,40,40,40,29.8,71.4,25.96,83,197,6286754
2026-02-14T20:32:40.175379+00:00,aggressive,0,1,8.37,12.61,40,40,40,29.9,71.4,25.96,83,197,6286754
2026-02-14T20:33:35.013504+00:00,aggressive,0,1,8.37,12.61,40,40,40,29.9,71.5,25.96,83,197,6286754
2026-02-14T20:33:45.960316+00:00,aggressive,0,1,8.47,12.69,40,40,40,29.9,71.8,25.96,83,197,6286754
2026-02-14T20:33:48.088139+00:00,aggressive,0,1,8.47,12.69,40,40,40,30.0,71.8,25.96,83,197,6286754
2026-02-14T20:34:00.095686+00:00,aggressive,0,1,8.47,12.69,40,40,40,30.0,71.9,25.96,83,197,6286754
2026-02-14T20:34:12.068927+00:00,aggressive,0,1,8.47,12.69,40,40,40,30.0,72.0,25.96,83,197,6286754
2026-02-14T20:34:41.626751+00:00,aggressive,0,1,8.47,12.69,40,40,40,30.1,72.0,25.96,83,197,6286754
2026-02-14T20:34:48.137869+00:00,aggressive,0,1,8.47,12.69,40,40,40,30.1,72.1,25.96,83,197,6286754
2026-02-14T20:35:00.059814+00:00,aggressive,0,1,8.47,12.69,40,40,40,30.1,72.1,25.96,83,197,6286754
2026-02-14T20:36:10.878616+00:00,aggressive,0,1,8.47,12.69,40,40,40,30.1,72.2,25.96,83,197,6286754
2026-02-14T20:36:29.946254+00:00,aggressive,0,1,8.47,12.69,40,40,40,30.2,72.5,25.96,83,197,6286754
2026-02-14T20:36:36.928320+00:00,aggressive,0,1,8.47,12.69,40,40,40,30.3,72.5,25.96,83,197,6286754
2026-02-14T20:36:48.962204+00:00,aggressive,0,1,8.47,12.69,40,40,40,30.3,72.6,25.96,83,197,6286754
2026-02-14T20:37:16.825697+00:00,aggressive,0,1,8.47,12.69,42,42,42,30.3,72.6,25.96,83,198,13715775
2026-02-14T20:37:25.315884+00:00,aggressive,0,1,8.47,12.69,42,42,42,30.4,72.6,25.96,82,198,13715775
2026-02-14T20:37:36.927657+00:00,aggressive,0,1,8.47,12.69,42,42,42,30.4,72.6,25.96,82,198,13715775
2026-02-14T20:38:09.371935+00:00,aggressive,0,1,8.47,12.69,40,40,40,30.4,71.7,25.96,82,199,13768775
2026-02-14T20:38:13.921876+00:00,aggressive,0,1,8.47,12.69,40,40,40,30.4,71.7,25.96,82,199,13768775
2026-02-14T20:38:27.109011+00:00,aggressive,0,1,8.47,12.69,40,40,40,30.4,70.6,25.96,82,199,13768775
2026-02-14T20:38:57.855092+00:00,aggressive,0,1,8.47,12.69,40,40,40,30.4,69.9,25.96,82,199,13768775
2026-02-14T20:39:00.943742+00:00,aggressive,0,1,8.47,12.69,40,40,40,30.4,69.0,25.96,82,199,13768775
2026-02-14T20:39:12.958391+00:00,aggressive,0,1,8.47,12.69,40,40,40,30.3,68.7,25.96,82,199,13768775
2026-02-14T20:39:39.634862+00:00,aggressive,0,1,8.47,12.69,40,40,40,30.3,68.6,25.96,82,199,13768775
2026-02-14T20:39:50.868849+00:00,aggressive,0,1,8.47,12.69,40,40,40,30.2,67.7,25.96,82,199,13768775
2026-02-14T20:40:00.919803+00:00,aggressive,0,1,8.47,12.69,40,40,40,30.1,67.3,25.96,82,199,13768775
2026-02-14T20:40:27.503797+00:00,aggressive,0,1,8.47,12.69,40,40,40,30.1,67.0,25.96,82,199,13768775
2026-02-14T20:40:43.907067+00:00,aggressive,0,1,8.47,12.69,40,40,40,29.9,66.3,25.96,82,199,13768775
2026-02-14T20:40:48.920106+00:00,aggressive,0,1,8.47,12.69,40,40,40,29.9,66.2,25.96,82,199,13768775
2026-02-14T20:41:12.938545+00:00,aggressive,0,1,8.47,12.69,40,40,40,29.8,67.6,25.96,82,199,13768775
2026-02-14T20:41:28.110927+00:00,aggressive,0,1,8.47,12.69,40,40,40,29.7,69.4,25.96,82,199,13768775
2026-02-14T20:41:36.948580+00:00,aggressive,0,1,8.47,12.69,40,40,40,29.7,69.9,25.96,82,199,13768775
2026-02-14T20:42:03.383774+00:00,aggressive,0,1,8.47,12.69,40,40,40,29.7,70.4,25.96,82,199,13768775
2026-02-14T20:42:16.542626+00:00,aggressive,0,1,8.47,12.69,40,40,40,29.7,70.7,25.96,82,199,13768775
2026-02-14T20:42:24.939476+00:00,aggressive,0,1,8.47,12.69,40,40,40,29.7,70.8,25.96,82,199,13768775
2026-02-14T20:42:46.280361+00:00,aggressive,0,1,8.47,12.69,40,40,40,29.7,70.9,25.96,82,199,13768775
2026-02-14T20:42:48.935466+00:00,aggressive,0,1,8.47,12.69,40,40,40,29.8,71.0,25.96,82,199,13768775
2026-02-14T20:43:07.070293+00:00,aggressive,0,1,8.47,12.69,40,40,40,29.8,71.0,25.96,82,199,13768775
2026-02-14T20:43:13.941205+00:00,aggressive,0,1,8.47,12.69,40,40,40,29.8,71.1,25.96,82,199,13768775
2026-02-14T20:44:09.301933+00:00,aggressive,0,1,8.47,12.69,40,40,40,29.8,71.3,25.96,82,199,13768775
2026-02-14T20:44:30.469742+00:00,aggressive,0,1,8.47,12.69,40,40,40,29.9,71.6,25.96,82,199,13768775
2026-02-14T20:44:36.943794+00:00,aggressive,0,1,8.47,12.69,40,40,40,29.9,71.6,25.96,82,199,13768775
2026-02-14T20:44:48.912053+00:00,aggressive,0,1,8.47,12.69,40,40,40,30.0,71.8,25.96,82,199,13768775
2026-02-14T20:45:36.212991+00:00,aggressive,0,1,8.47,12.69,40,40,40,30.0,71.7,25.96,82,199,13768775
2026-02-14T20:45:58.635983+00:00,aggressive,0,1,8.47,12.69,40,40,40,30.1,71.9,26.96,82,199,13768775
2026-02-14T20:46:00.933632+00:00,aggressive,0,1,8.47,12.69,40,40,40,30.0,72.0,26.96,82,199,13768775
2026-02-14T20:46:15.919995+00:00,aggressive,0,1,8.47,12.69,40,40,40,30.1,72.2,26.96,82,199,13768775
2026-02-14T20:46:28.334039+00:00,aggressive,0,1,8.47,12.69,40,40,40,30.1,72.2,26.96,82,199,13768775
2026-02-14T20:46:49.664868+00:00,aggressive,0,1,8.47,12.69,40,40,40,30.1,72.1,26.96,82,199,13768775
2026-02-14T20:47:00.967985+00:00,aggressive,0,1,8.47,12.69,40,40,40,30.2,72.1,26.96,82,199,13768775
2026-02-14T20:47:14.994446+00:00,aggressive,0,1,8.47,12.69,40,40,40,30.3,72.2,26.96,82,199,13768775
2026-02-14T20:48:11.541905+00:00,aggressive,0,1,8.47,12.69,40,40,40,30.3,72.2,26.96,82,199,13768775
2026-02-14T20:48:32.195155+00:00,aggressive,0,1,8.47,12.69,40,40,40,30.4,72.3,26.96,82,199,13768775
2026-02-14T20:48:36.930701+00:00,aggressive,0,1,8.47,12.69,40,40,40,30.4,72.3,26.96,82,199,13768775
2026-02-14T20:48:48.938473+00:00,aggressive,0,1,8.47,12.69,40,40,40,30.4,72.4,26.96,82,199,13768775
2026-02-14T20:50:03.992579+00:00,aggressive,1,1,8.47,12.69,40,40,41,30.5,72.4,26.96,82,199,13768775
2026-02-14T20:50:34.220027+00:00,aggressive,0,1,8.47,12.69,40,40,40,30.6,71.4,26.96,82,199,13768775
2026-02-14T20:50:36.946186+00:00,aggressive,0,1,8.47,12.69,40,40,40,30.5,69.7,26.96,82,199,13768775
2026-02-14T20:50:49.922279+00:00,aggressive,0,1,8.47,12.69,40,40,40,30.5,69.3,26.96,82,199,13768775
2026-02-14T20:51:00.932836+00:00,aggressive,0,1,8.47,12.69,40,40,40,30.5,69.0,26.96,82,199,13768775
2026-02-14T20:51:25.314704+00:00,aggressive,0,1,8.47,12.69,40,40,40,30.5,68.6,26.96,82,199,13768775
2026-02-14T20:51:40.360801+00:00,aggressive,0,1,8.47,12.69,40,40,40,30.4,68.0,26.96,82,199,13768775
2026-02-14T20:51:48.952033+00:00,aggressive,0,1,8.47,12.69,40,40,40,30.4,67.4,26.96,82,199,13768775
2026-02-14T20:52:21.547356+00:00,aggressive,0,1,8.47,12.69,40,40,40,30.4,67.1,26.96,82,199,13768775
2026-02-14T20:52:24.902967+00:00,aggressive,0,1,8.47,12.69,40,40,40,30.2,66.4,26.96,82,199,13768775
2026-02-14T20:52:36.939716+00:00,aggressive,0,1,8.47,12.69,40,40,40,30.1,66.1,26.96,82,199,13768775
2026-02-14T20:53:48.322070+00:00,aggressive,0,1,8.47,12.69,40,40,40,30.1,65.8,26.96,82,199,13768775
2026-02-14T20:54:37.795891+00:00,aggressive,0,1,8.47,12.69,40,40,40,29.9,70.1,26.96,82,199,13768775
2026-02-14T20:55:01.470108+00:00,aggressive,0,1,8.47,12.69,40,40,40,29.9,70.7,26.96,82,199,13768775
2026-02-14T20:55:12.919694+00:00,aggressive,0,1,8.47,12.69,40,40,40,29.9,70.9,26.96,82,199,13768775
2026-02-14T20:55:29.727342+00:00,aggressive,0,1,8.47,12.69,40,40,40,29.9,71.0,26.96,82,199,13768775
2026-02-14T20:56:21.956712+00:00,aggressive,0,1,8.47,12.69,40,40,40,29.9,71.2,26.96,82,199,13768775
2026-02-14T20:56:45.748275+00:00,aggressive,0,1,8.47,12.69,40,40,40,30.0,71.5,26.96,81,199,13768775
2026-02-14T20:56:48.909490+00:00,aggressive,0,1,8.47,12.69,40,40,40,30.0,71.6,26.96,81,199,13768775
2026-02-14T20:57:00.918801+00:00,aggressive,0,1,8.47,12.69,40,40,40,30.0,71.7,26.96,81,199,13768775
2026-02-14T20:57:19.516422+00:00,aggressive,0,1,8.47,12.69,40,40,40,30.0,71.8,26.96,81,199,13768775
2026-02-14T20:58:35.352231+00:00,aggressive,0,1,8.47,12.69,40,40,40,30.1,71.8,26.96,81,199,13768775
2026-02-14T20:58:55.985872+00:00,aggressive,0,1,8.47,12.69,40,40,40,30.2,72.1,26.96,81,199,13768775
2026-02-14T20:59:00.925420+00:00,aggressive,0,1,8.47,12.69,40,40,40,30.2,72.1,26.96,81,199,13768775
2026-02-14T20:59:16.299125+00:00,aggressive,0,1,8.47,12.69,40,40,40,30.3,72.1,26.96,81,199,13768775
2026-02-14T20:59:45.734831+00:00,aggressive,0,1,8.47,12.69,40,40,40,30.3,72.2,26.96,81,199,13768775
2026-02-14T20:59:49.944541+00:00,aggressive,0,1,8.47,12.69,40,40,40,30.3,72.4,26.96,81,199,13768775
2026-02-14T21:00:05.177319+00:00,aggressive,0,1,8.47,12.69,40,40,40,30.3,72.3,26.96,81,199,13768775
2026-02-14T21:00:53.393726+00:00,aggressive,0,1,8.47,12.69,40,40,40,30.3,72.3,26.96,81,199,13768775
2026-02-14T21:01:09.358036+00:00,aggressive,0,1,8.47,12.69,40,40,40,30.4,72.5,26.96,81,199,13768775
2026-02-14T21:01:19.904385+00:00,aggressive,0,1,8.47,12.69,40,40,40,30.5,72.4,26.96,81,199,13768775
2026-02-14T21:01:25.917504+00:00,aggressive,0,1,8.47,12.69,40,40,40,30.5,72.5,26.96,81,199,13768775
2026-02-14T21:01:41.176846+00:00,aggressive,0,1,8.47,12.69,40,40,40,30.5,72.5,26.96,81,199,13768775
2026-02-14T21:01:59.818541+00:00,aggressive,0,1,8.47,12.69,40,40,40,30.5,72.6,26.96,81,199,13768775
2026-02-14T21:02:00.965830+00:00,aggressive,0,1,8.47,12.69,40,40,40,30.5,71.9,26.96,81,199,13768775
2026-02-14T21:02:13.954438+00:00,aggressive,0,1,8.47,12.69,40,40,40,30.5,71.7,26.96,81,199,13768775
2026-02-14T21:02:28.717488+00:00,aggressive,0,1,8.47,12.69,40,40,40,30.6,70.6,26.96,81,199,13768775
2026-02-14T21:02:56.951419+00:00,aggressive,0,1,8.47,12.69,40,40,40,30.5,69.9,26.96,81,199,13768775
2026-02-14T21:03:06.465727+00:00,aggressive,0,1,8.47,12.69,40,40,40,30.5,69.2,26.96,81,199,13768775
2026-02-14T21:03:17.482751+00:00,aggressive,0,1,8.47,12.69,40,40,40,30.4,69.0,26.96,81,199,13768775
2026-02-14T21:04:29.778115+00:00,aggressive,0,1,8.47,12.69,40,40,40,30.4,68.6,26.96,81,199,13768775
2026-02-14T21:04:48.080037+00:00,aggressive,0,1,8.47,12.69,40,40,40,30.0,66.4,26.96,81,199,13768775
2026-02-14T21:04:48.985785+00:00,aggressive,0,1,8.47,12.69,40,40,40,30.0,66.2,26.96,81,199,13768775
2026-02-14T21:05:01.085054+00:00,aggressive,0,1,8.47,12.69,40,40,40,29.9,67.4,26.96,81,199,13768775
2026-02-14T21:05:15.579331+00:00,aggressive,0,1,8.47,12.69,40,40,40,29.8,68.7,26.96,81,199,13768775
2026-02-14T21:06:30.045558+00:00,aggressive,0,1,8.47,12.69,40,40,40,29.8,69.6,26.96,81,199,13768775
2026-02-14T21:06:53.041422+00:00,aggressive,0,1,8.47,12.69,40,40,40,29.8,70.9,26.96,85,199,13768775
2026-02-14T21:07:01.071598+00:00,aggressive,0,1,8.47,12.69,40,40,40,29.8,71.1,26.96,85,199,13768775
2026-02-14T21:07:17.994675+00:00,aggressive,0,1,8.47,12.69,40,40,40,29.8,71.2,26.96,85,199,13768775
2026-02-14T21:08:28.921929+00:00,aggressive,1,1,8.47,12.69,40,40,41,29.8,71.2,26.96,85,199,13768775
2026-02-14T21:09:41.310633+00:00,aggressive,1,1,8.47,12.69,40,40,41,29.9,71.7,26.96,85,199,13768775
2026-02-14T21:10:04.951673+00:00,aggressive,0,1,8.47,12.69,40,40,40,30.0,72.1,26.96,85,199,13768775
2026-02-14T21:10:13.930221+00:00,aggressive,0,1,8.47,12.69,40,40,40,30.0,72.2,26.96,85,199,13768775
2026-02-14T21:10:25.879982+00:00,aggressive,0,1,8.47,12.69,40,40,40,30.1,72.3,26.96,85,199,13768775
2026-02-14T21:11:45.465970+00:00,aggressive,0,1,8.47,12.69,40,40,40,30.1,72.3,26.96,85,199,13768775
2026-02-14T21:12:05.941107+00:00,aggressive,0,1,8.47,12.69,40,40,40,30.3,72.5,26.96,85,199,13768775
2026-02-14T21:12:13.926696+00:00,aggressive,0,1,8.47,12.69,40,40,40,30.3,72.5,26.96,85,199,13768775
2026-02-14T21:12:30.430043+00:00,aggressive,0,1,8.47,12.69,40,40,40,30.3,72.5,26.96,85,199,13768775
2026-02-14T21:12:49.947997+00:00,aggressive,0,1,8.47,12.69,40,40,40,30.3,72.5,26.96,85,199,13768775
2026-02-14T21:13:02.906246+00:00,aggressive,0,1,8.47,12.69,40,40,40,30.4,72.6,26.96,85,199,13768775
